,title,company,link,task,qualification,preferred
319,데이터 분석가(Data Analyst),펫프렌즈,https://www.wanted.co.kr/wd/57295,"- 프로덕트 오너(PO) 및 경영진들이 데이터기반 의사결정을 내릴 수 있도록 데이터 니즈를 파악하고, 효율적으로 분석결과와 데이터 공유
- Product/Feature 단위의 제품 데이터 분석을 통해 액셔너블한 제품/사업 성장 가설을 발굴하여 실제 서비스가 개선되고 변화하는 과정에 참여
- 주요 가설을 검증하기 위한 A/B 테스트가 올바르게 설계되고 측정되도록 가이드하며 실험 결과를 deep-dive 분석하여 인사이트를 발굴
- 펫프렌즈 웹/앱에서 발생하는 Raw Data 를 정제/가공/분석하며, Amplitude, Tableau, Redash 등을 이용한 시각화된 KPI 대시보드를 구성하고 이해관계자에게 리포트
- 데이터 엔지니어, 백엔드 엔지니어와 협업하여 데이터 파이프라인을 정비하고, 데이터 마트를 구축, 데이터 품질을 높이는 등 분석환경을 개선하여 데이터 거버넌스를 만드는데 기여","- SQL을 통해 방대한 양의 다양한 데이터를 정제 및 가공, 분석한 경험이 있으신 분
- 고객 행동 데이터의 Taxonomy 설계 및 구축 경험이 있으신 분
- 모바일 서비스 데이터 분석 방법(LTV, AARRR, Cohort, Funnel 등)에 대한 높은 수준의 이해도를 지니신 분
- A/B 및 다변수 테스트, 실험 설계 관련 지식 또는 업무 경험을 보유하신 분
- 데이터 분석을 통해 실행 가능한 인사이트와 제품 또는 조직/젼략 변화를 만들어본 경험이 있으신 분
- 사내 구성원들이 데이터 분석 결과를 쉽게 이해할 수 있도록 간결하고 명확한 의사전달 능력을 가지신 분","- 통계학, 산업공학, 컴퓨터공학, 수학, 경제학 등 데이터 관련 분야 학.석사 이상 또는 데이터 분석 분야 3년 이상의 경험이 있으신 분
- AWS 기반의 클라우드 서버 환경에 대한 이해와 경험이 있으신 분
- Amplitude, Mixpanel 등의 프로덕트 분석 도구를 활용해보신 분
- Tableau, Looker, Redash 등의 BI/시각화 툴을 활용한 대시보드를 만들어 보신 분
- Python, R 등을 활용하여 데이터 분석 경험이 있으신 분
- 이커머스, 리테일, 물류 관련 도메인 경험을 보유하신 분"
320,Data Analyst,드라마앤컴퍼니(리멤버),https://www.wanted.co.kr/wd/62198,"• 드라마가 전사적으로 데이터에 기반한 최적의 의사결정을 내릴 수 있도록 하는 일련의 활동들을 lead & guide & support
• 필요 데이터에 대한 정의 및 준비, 관련 데이터 추출 및 분석, 분석 결과에 대한 공유를 통해 데이터에 기반한 intelligence 제공
• 데이터에 기반한 intelligence가 실제 서비스나 정책 / 프로세스 등에 잘 반영될 수 있도록 사업/서비스기획/디자인/개발팀 등과 적극적 협력
• 각 서비스의 핵심 지표에 대한 정의 및 동료들에게 인사이트를 제공할 수 있는 대시보드 제작 / 모니터링 수행
• 동료들의 데이터 추출 요청에 대한 지원","• 능숙한 SQL 구현 역량을 갖추신 분
• 데이터 분석 관련 업무 경험을 보유하신 분
• 데이터를 바탕으로 의사결정하며 프로젝트를 진행한 경험이 있으신 분
• 유관 부서(UI/UX디자인, 개발 등)와의 원활한 커뮤니케이션 능력","• 모바일, 온라인 서비스의 A/B 테스트 설계 및 결과 분석에 익숙하신 분
• Tableau 활용이 익숙하신 분
• Python을 활용한 데이터 처리 및 분석 역량을 갖추신 분
• 동시다발적으로 진행되는 다양한 업무 속에서도 적시에 분석 결과를 제공할 수 있는 분
• 데이터 분석 결과를 clear하게 정리/공유할 수 있으신 분

[제출 서류]
• 이력서(자유양식), 개인정보 수집 및 이용 동의서
• 개인정보 수집 및 이용 동의서를 다운로드 및 서명 후 pdf로 제출해주세요.
★개인정보 수집 및 이용 동의서: http://bit.ly/35RXNN3
• 자랑하고 싶은 포트폴리오를 제출해주셔도 좋습니다 (선택사항)

[채용 프로세스]
서류 전형 ＞ 과제 전형 ＞ 팀 면접 ＞ CEO 면접"
321,그로스 해커 (Growth Hacker),타파스미디어,https://www.wanted.co.kr/wd/60585,"• 서비스 및 광고 주요 지표 분석을 위한 KPI 정의, Insight 도출
• 마케팅(CRM포함) 채널 최적화를 위한 Data분석 (고객 engagement 개선)
• 고객 Data 분석, insight 제공 (Data 기반의 insight 발굴)
• User Funnel 개선 및 Retention 상승 등 Growth 전략 수립","• 유관 경력 3~4년 이상
• 광고 성과 Data 분석 경험(UA, Engagement 캠페인)
• SQL(MySQL)을 활용한 Data 추출 경험
• Data 분석 기반 서비스 개선 경험이 있으신 분
• GA, Amplitude 등 분석 툴을 활용한 App & Web Product 분석 및 Insight 도출 경험
• 다양한 부서와 원활한 커뮤니케이션이 가능하신 분","• 스타트업 Growth 팀 근무 경험
• SQL(MySQL), R, Python(Pandas, Numpy) 등의 Data 가공/분석을 위한 언어들을 능숙하게 사용 가능하신 분
• App & Web 고객 행동 분석을 통한 서비스 개선 경험
• 모바일 광고 지식이 풍부하신 분
• A/B Testing 설계, 진행, 결과 분석 경험"
322,[마켓컬리] 커머스 Data Analyst,컬리,https://www.wanted.co.kr/wd/49090,"• 마켓컬리 커머스 데이터 분석을 통한 데이터 프로덕트 개발
• 정형/비정형 데이터 처리를 통한 데이터 분석 환경 고도화
• 데이터 분석을 통한 중장기 비즈니스 문제 발굴 및 해결","• 유관업무 경력 2년 이상
• 개발/비개발 유관부서와 원활한 커뮤니케이션이 가능하신 분
• Python, R 등 데이터 분석 언어를 1개 이상 능숙하게 사용하시는 분
• MySQL, PostgreSQL 등 SQL, NoSQL 숙련자","• 커머스 관련 데이터 분석 프로젝트 경험이 있으신 분
• Tableau 등 시각화 툴을 활용해 대시보드 설계 경험이 있으신 분
• Amplitude, GA 등 Attribute 툴을 활용해 고객 행동 분석 경험이 있으신 분
• Data Warehouse 구축 경험이 있으신 분
• AWS 기반 분석 업무 경험이 있으신 분
• 컴퓨터 공학, 통계학, 산업공학 등 관련 학위 보유자"
323,[마켓컬리] 물류 Data Analyst,컬리,https://www.wanted.co.kr/wd/49091,"• 마켓컬리 물류 데이터 분석을 통한 데이터 프로덕트 개발
• 정형/비정형 데이터 처리를 통한 데이터 분석 환경 고도화
• 데이터 분석을 통한 중장기 비즈니스 문제 발굴 및 해결","• 유관업무 경력 2년 이상
• 개발/비개발 유관부서와 원활한 커뮤니케이션이 가능하신 분
• R, Python 등 데이터 분석 언어를 1개 이상 능숙하게 사용하시는 분
• MYSQL, Oracle 등 SQL 숙련자","• 물류 관련 데이터 분석 프로젝트 경험이 있으신 분
• Tableau 등 시각화 툴을 활용해 대시보드 설계 경험이 있으신 분
• Data Warehouse 구축 경험이 있으신 분
• AWS 기반 분석 업무 경험이 있으신 분
• 컴퓨터 공학, 통계학, 산업공학 등 관련 학위 보유자"
324,[마켓컬리] Product Analyst,컬리,https://www.wanted.co.kr/wd/33460,"• 사용자 경험 개선을 위한 프로덕트 별 KPI 측정 및 관리
• KPI 측정 결과 사용자를 위한 프로덕트 별 기회 영역 및 개선 과제 도출
• 프로덕트 개선 시, 퍼포먼스 측정을 위한 A/B testing 설계 및 수행
• 지표 운영 및 협업을 위한 유관 부서와의 커뮤니케이션","• 프로덕트 분석경력 2년이상 혹은 이에 상응하는 역량을 갖추신 분
- 분석 결과를 실제 프로덕션 서비스의 형태로 제공한 경험이 있으신 분
- 분석 목적, 과정, 결과를 유관조직에 쉽게 설명할 수 있는 역량을 갖추신 분
  (피쳐 중요도, 비즈니스 기여 수준에 대한 설명) 
- 개발 및 운영 지식을 기반으로 부서 간 협업 경험이 있으신 분

• Tracking tool 도입 혹은 운영 경험을 보유하신 분
- 트래킹 코드 설계 업무 경험 보유자
- A/B Testing을 통한 가설 검증 및 성과검증 경험 보유자

• 데이터와 수치에 대한 논리적 해석과 결과 도출이 가능하신 분","• 데이터 분석 역량 및 Amplitude tool 활용 경험을 보유하신 분
• 컴퓨터 공학, 통계, 경영과 관련한 학위 또는 경력을 보유하신 분

[제출 서류]
-이력서
-포트폴리오"
325,Senior Strategy Manager,위워크코리아(WeWork Korea),https://www.wanted.co.kr/wd/62657,"• Assist the General Manager in driving and executing on strategic projects as well as lead cross-functional alignment with functional leaders at both international and territory levels for various local initiatives
• Manage the workflow across multiple countries & ensure timely execution of short and long-term goals through internal & company-wide coordination
• Support the General Manager in goal setting/benchmarking, aligning functional priorities with regional business goals, strategic and operational reviews, and international leadership
• Lead strategic local partnerships for WeWork from research, analyses, negotiation, internal approvals and execution across functions
• Project management across real estate optimization, local sales/marketing promotions, alternative revenues opportunities and market studies including competitive local landscape, demographics, economic trends, etc
• Support ongoing business efforts including buiding the financial models and strategic presentations to international leadership","• 8 to 10+ years of full-time experience within investment banking, consulting, high-growth companies strategy, business or sales operations
• Business, Finance or Analytical focused degree (MBA preferred)
• Work-experience in a highly complex international matrix organization
• Team-player with strong interpersonal skills and intuition
• High energy, absolute responsiveness / absolute follow-through
• Excellent understanding of financial models
• Highly analytical with a creative outlook and familiarity with data-driven analysis
• Strong written and verbal communication and presentation skills
• Ability to effectively multi-task and prioritize needs
• Exceptional attention to detail and organizational skills
• Outstanding work ethic and must excel under pressure working across different time zones
• Motivated and dedicated self-starter
• Entrepreneurial and creative problem-solver
• Must be a self starter and nimble multi-tasker, able to handle large, complex projects
• Must be bilingual in Korean and English","• 유연근무제 및 자유로운 출퇴근 
• 서울 내 모든 위워크 지점 (18개 지점)에서 자율 근무 가능 
• Pet Friendly: 반려동물 동반 출근 및 근무 가능
• 연1회 건강검진
• 생일 휴가
• 병가 및 경조사 휴가 별도 지원
• 단체상해보험
• 개인 보험 지원
• 커피/과일수 등 상시 제공"
326,[Manta] Growth Data Analytics Manager,리디(RIDI),https://www.wanted.co.kr/wd/56274,"만타의 Growth Data Analytics Manager는 데이터를 활용하여 만타 서비스의 현황을 파악하고 도출한 인사이트를 적용하여 서비스 개선 방향을 제시합니다. 분석적인 시각으로 비즈니스 발전 기회를 모색하고 데이터에 기반하여 더욱 빠르고 효과적으로 만타 사업이 성공할 수 있도록 비즈니스 전략 수립에 참여합니다.

• 데이터를 추출, 분석하여 고객행동에 대한 가설을 검증하고 인사이트 도출
• 데이터 분석을 기반으로 비즈니스 성장을 위한 액션 플랜 제안
• 다각도로 만타 서비스와 콘텐츠의 성과를 측정, 분석하여 제품, 운영, 콘텐츠 개선에 참여
• 서비스 현황 및 성과 분석을 위한 KPI를 정의하고, BI툴을 활용하여 대시보드 제작","• 5년 이상의 모바일 앱 및 웹의 고객 행동 데이터 분석을 통한 서비스 개선 경험
• 데이터 처리 언어(SQL, R, Python, Scala 등)와 BI툴(Tableau, Power BI 등)에 대한 지식을 보유하고 계신 전문가 
• 빠르게 변화하는 환경에서 데이터에 대한 열정을 가지고 주도적으로 업무를 이끌어가시는 분
• 사업에 대한 높은 이해도와 커뮤니케이션 스킬을 바탕으로 기술적 개념을 비즈니스 언어로 쉽게 설명하실 수 있는 분","■ 일에 온전히 집중할 수 있도록 안정적인 환경을 지원합니다.
• 안정적인 주거생활을 위한 주택자금(최대 1억 원) 대출이자 지원
• 코로나19 대응을 위한 방역 강화 (열화상 카메라 설치 / 업무 공간 상시 소독 및 클리닝 진행)
• 업무 / 야근 시 택시비 지원

■ 업무 외의 문제로 일을 방해받지 않습니다.
• 최고 사양의 업무 장비 및 유료 소프트웨어 사용 지원
• 수평적인 호칭 체계(님 호칭) 및 자율 복장
• 선릉역 1분 거리의 뛰어난 접근성

■ 함께 일할 때 시너지가 날 수 있는 인재 추천을 적극 지원합니다.
• 추천 시 피추천인 1인 당 스타벅스 상품권(카드) 30,000원 지급
• 추천 인재 입사시 최대 500만원 채용 인센티브
• 추천 인재와의 식사 비용 지원

■ 개인의 꾸준한 배움과 성장이 리디의 성장으로 이어집니다.
• 리디 서비스 사용료 일부 지원(리디북스 / 리디셀렉트 / 아웃스탠딩 / 라프텔 / 리디페이퍼)
• 자기개발 지원비(사외수강 / AWS 학습비 등)

■ 건강한 몸과 마음이 건강한 서비스를 만듭니다.
• 임직원 및 배우자 연 1회 건강검진 지원
• 임직원 및 배우자 부모 격년 1회 건강검진 지원
• 체력단련을 위한 운동비 지원 (연 240만 원)
• 매일 색다른 건강 도시락 및 제철 손질 과일 제공
• 사고나 질병에 대비한 단체 상해 보험 제공
• 오메가3/루테인 등 각종 영양제, 고급 견과류 상시 제공
• 불필요한 설탕 섭취 없는 캡슐커피, 탄산수, 각종 차 제공
• 질병에 대한 예방 접종과 치아 건강을 위한 스케일링 지원(연 1회)

■ 리더스의 더 높은 도약을 위한 재충전을 지원합니다
• 근속 3년마다 리프레쉬 휴가(2주) 및 5성급 호텔 숙박권 제공
• 경조사 발생 시 경조사비 및 경조휴가, 화환 / 과일바구니 / 상조용품 지원
• 명절 선물로 상품권 지급"
327,데이터 분석 담당자(Business Data Analyst),집닥,https://www.wanted.co.kr/wd/62447,"• 프로젝트 중심의 로그 데이터 분석 및 모델 개발 및 고도화 업무 진행
• 데이터 분석 결과를 바탕으로 실질적인 action item 제안
• 핵심 지표 모니터링 및 지표 변동의 root cause 분석
• 제품/비즈니스 성장을 위한 지표 설계 및 대시보드 개발","• 데이터 분석 유관 경력 3년 이상
• SQL, Python, R 등을 통해 raw 데이터 추출부터 분석까지 가능하신 분
• Behavior Data 분석 경험 (Google Analytics, Firebase, Amplitude, 등)
• 다양한 A/B Test를 비즈니스에 적용하고 개선한 경험 (Google Optimize 등)
• 실질적인 action을 위한 데이터 분석 능력 및 제품/비즈니스 관련 통찰력
• 논리적 사고를 바탕으로 상대방에게 의견을 잘 전달하실 수 있는 분
• 회사 내부 구성원들과 협업 및 다양한 팀과의 원활한 커뮤니케이션이 가능하신 분","• 경영학, 통계학, 경제학, data analysis 등 관련 전공 또는 데이터 분석 관련 경력 있으신 분
• O2O 및 플랫폼 비즈니스 경험
• 데이터 기반의 인사이트를 통해 제품/비즈니스 지표 상승이나 문제 해결의 경험이 있으신 분
• 로그 수준의 데이터 수집/가공부터 분석까지의 전체 프로세스를 경험한 분"
328,데이터 분석 담당자,블랙홀릭,https://www.wanted.co.kr/wd/62273,"• 주요 서비스 지표 정의, 분석, 리포팅 및 대시보드 구축
• 데이터 분석을 통한 비즈니스 인사이트 및 개선안 도출
• 고객 행동 로그 기반 데이터 분석","• 데이터 가공/분석/리포팅 관련 업무 경력 2년 이상
• 웹 데이터 분석에 대한 기본적인 이해가 있으신 분
• 비즈니스 지표에 대한 기본적인 이해가 있으신 분
• 데이터 분석 과제 도출 및 실행 경험이 있으신 분","• 데이터 기반 서비스 기획 경험이 있으신 분
• 데이터 기반으로 마케팅 기획 및 실행 경험이 있으신 분
• 통계학 또는 관련 공학을 전공하신 분
• 커머스 서비스 경험이 있으신 분
• A/B Test 운영 및 실험 결과 분석 경험이 있으신 분"
329,데이터 관리자,루나소프트,https://www.wanted.co.kr/wd/62116,"- 매출 목표 달성 전략 수립 및 실적 분석
- 사업부 업무 실적 분석표 작성 및 보고
- 각종 지표 관리를 통한 사업분야 헬스체크","- 서비스 지표/데이터 관리 경력
- MS OFFICE 작성 능력 우수
- 각종 그래프 작성 및 통계 분석 능력 우수
- 데이터 분석 및 커뮤니케이션 능력 우수","- 유관 업무 경험자
- EXCEL 및 SQL 숙련자
- 태블로 활용 가능자
- 긍정적 사고방식과 성실한 실행능력을 가지신 분"
330,Data Analyst,에이모(AIMMO),https://www.wanted.co.kr/wd/49140,"- 프로젝트 일정 및 범위 협의를 위한 기술지원
- 프로젝트 진행 효율화 및 상태점검을 위한 Daily analytics
- 프로젝트 진행 중 발생하는 기술이슈 대응
- 사내 라이브러리 및 스크립트를 활용한 데이터 전처리, 모델 학습/추론, 산출물 변환 등 후처리
- 리소스 데이터(이미지 등) 및 산출물 데이터(json, xml) 관리
- 기타 프로젝트 진행에 필요한 IT 지원 업무","- 꼼꼼하고 세심한 업무성향
- 기술이슈 대응능력 및 일반인 대상 기술설명이 가능한 원활한 소통능력
- 기본적인 데이터 처리 및 분석이 가능한 Python 활용능력","- 반복적인 업무 자동화가 가능한 수준의 Python 활용능력
- OpenCV, PyTorch, scikit-learn 등 ML 라이브러리 활용 경험
- AI 관련 프로젝트 수행경험"
331,데이터분석가,베이글코드(Bagelcode),https://www.wanted.co.kr/wd/48426,"* 이런 일을 함께하고 싶습니다. 
- 데이터 기반의 의사결정을 위해 베이글코드가 운영하는 서비스들의 데이터 분석
- Business KPI 성장을 위한 솔루션 제안
- 베이글코드가 운영하는 서비스의 각종 데이터를 활용한 데이터 애널리틱스 및 비즈니스 인사이트 도출
- 데이터 시각화 기법을 활용한 대시보드 개발 및 KPI 트랙킹","* 이런 분을 찾습니다.
- Business Analyst 는 유저데이터를 보면서, Club Vegas 의 개선 및 문제점 해결을 위한 솔루션 논의할 수 있는 분
- 세계 각국의 유저 데이터를 보며, 데이터 분석가로 성장하고 싶으신 분
- 통계 지식에 대한 이해 및 문제 해결 능력이 뛰어난 분
- 본인의 분석과 전략도출을 통해 Business KPI가 오르고 내리는 것에 울고 웃는 피드백 중독자","* 이런 역량을 가지신 분을 우대합니다. 
- Tableau 등 시각화 툴을 활용한 대시보드 설계 및 운영 경험이 있으신 분
- SQL / Python / R 등 데이터 분석 업무를 수행할 수 있는 하나 이상의 개발 언어 경험이 있으신 분
- 비즈니스 레벨 이상의 영어 능력을 가지신 분
- 게임 중독자이신 분"
332,데이터 분석가,리디(RIDI),https://www.wanted.co.kr/wd/52132,"• 비즈니스 상황에 맞는 분석을 기획/수행하고 가설을 검증
• 데이터를 추출/처리/분석하여 인사이트를 찾아내고 실질적인 액션을 도출 
• 서비스 현황 및 성과 분석을 위한 KPI 정의 및 Tableau 대시보드 제작","• 유관 경력 2년 이상이신 분
• SQL을 자유자재로 사용하여 데이터 추출 가능
• 비즈니스 데이터 분석 실무 경험 
• 데이터에 기반한 사고 능력
• 통계 기본 지식 및 모델링에 대한 이해와 활용 가능
• 데이터 처리 언어 (R, Python, Scala) 사용 경험","• 리디 서비스 사용 경험
• 통계 모델링 또는 머신러닝 경험
• 데이터 시각화 도구(Tableau) 활용 경험
• 데이터분석 학과 등 관련 전공자"
333,[키즈노트] 서비스 기획자,키즈노트,https://www.wanted.co.kr/wd/25065,"• 키즈노트 서비스 기획 및 운영관리
• 서비스 기능 및 화면 설계
• 서비스 지표 및 VOC 분석을 통한 개선 기획 업무 수행","• 서비스 기획 및 운영 2년 이상 경력이 있는 분
• 데이터 분석을 통한 개선점 도출이 가능한 분
• 사업/디자인/개발 등 협업 부서와의 원활한 커뮤니케이션이 가능한 분
• 사용자 경험 중심의 UI/UX 설계가 가능한 분
• 긍정적이며 비즈니스 마인드를 가지고 주도적으로 프로젝트를 리딩 하실 수 있으신 분","• 커뮤니티 서비스, 스토어 기획 경험자
• 영유아 관련 서비스에 이해도가 높은 자
• 사업의 다양하고 복합적인 요구사항에 기민하고 유연하게 대응할 수 있는 자
• Android / iOS / WEB 플랫폼에 대한 이해도 보유한 자
• 동종업계 종사 경험자"
334,데이터 분석가 (Junior),29CM(에이플러스비),https://www.wanted.co.kr/wd/61490,"[데이터팀의 업무 환경] 
그로스해킹 방법론 및 머신 러닝, 딥러닝에 따라 다양한 각도의 분석을 해온 팀입니다. 동시에 실험도 팀내에서 진행하여 분석된 데이터를 실용적으로 활용할 수 있는 방법을 3년간 진행해와 공유할 수 있는 인사이트와 정보가 많습니다. 마케팅 팀 및 개발팀과 밀접한 관계로 일을 하여 중요 지표에 영향을 미치는데 가설과 인풋을 제공할 수 있습니다.

[데이터팀은 이렇게 일합니다]
• 일주일 마다 가설을 세운 것을 서로 토의하고 증명하고 가설을 교정하는 빠른 주기를 가지고 분석하여 점진전 성장을 하도록 유도합니다. 따라서 데이터 분석 분야의 주니어가 빨리 성장할수 있는 기회를 가질수 있습니다.
• 데이터를 활용하여 추천 등을 적용할 수 있는 실험 환경 구축이 되어 있어 실증적인 데이터 검증이 가능합니다. 
• 무엇보다도 이론적 모델링이나 프레임워크를 직접 상용화 할수 있는 시스템을 구축할수 있는 기회가 있습니다.  
• 결과 위주의 사고를 할수 있도록 목표를 잘 설정하는 과정과 토론을 많이 하여 데이터 분석이 임팩트 있게 할수 있도록 유도하려 합니다. 
• 데이터 분석가로 시작한 분도 때에 따라 머신 러닝이나 딥러닝에 대한 기회를 주어 좀더 다양한 관심사에 대한 분석 경험을 쌓도록 유도 합니다. 

[주요업무]
• 마케팅/비즈니스 데이터 분석 및 퍼포먼스 메트릭 설계 및 분석 리포트 
• 마케팅 채널별 효과 및 매출 지표 및 BI 대시보드 설계 및 운영
• AB 테스트 기반 가설 설정-검증- 지표 향상 방안 수립
• 비즈니스/마케팅 방향에 대한 Insight 도출 및 Trend 분석","• SQL 이나 Python 등을 활용한 데이터 기본 분석이 가능하신 분
• 데이터 정리를 위해 스프레드시트나 기타 분석 툴을 통한 기본 분석이 가능하신 분
• 호기심이 많고 자기 성장에 관심이 있는 분
• 지표 전반적으로 다양한 툴이나 분석 방법론에 대해서 새롭게 학습하고 싶으신 분","• Tableau, Power BI 등 BI 툴 사용 경험이 있으신 분
• (분야 무관) 가설을 세우고, (데이터 분석을 통하여), 검증해본 경험이 있으면 우대
   - A/B 테스트를 구현하고, 이를 통한 가설 검증을 해본 경험있으면 우대
   - 데이터 분석을 통한 사업 보고서 (리포트) 작성 경험 우대 
   - BigQuery (SQL), MySQL, Tableau, Pandas, Spark, TensorFlow, 
     Excel (Google Sheet) 등 데이터 분석 도구를 원활히 다루시거나, 
     앞으로 원활히 다루고자 하는 의지가 높으신 분
• 아래의 관련 분야 유경험자 우대
   - 비즈니스/마케팅 데이터를 분석한 경험이 있으신 분
   - 모바일 앱 분석 경험 우대
   - 이커머스 비즈니스 경험 우대
   - 스타트업 유경험자 우대
• 통계, 수학, 컴퓨터공학 전공자 우대
   - Pandas, Jupyter, Scikit 경험자 우대"
335,중국사업 전략기획-Jr,디홀릭커머스,https://www.wanted.co.kr/wd/61188,"• 경쟁사 및 프로모션 모니터링을 통한 E-commerce 비즈니스 활동 정의/측정/분석
• 내부 관계자 커뮤니케이션
• 새로운 성장 전략 시행을 위한 인사이트 제공","• 학력 : 국내외 2년제 대학교 이상 졸업자
• 경력 : 무관
• 복잡한 데이터 분석 결과를 간단하게 정리 및 전달할 수 있는 능력이 있으신 분
• 중국어에 능통하며 중국 문화를 잘 아시는 분
• 데이터 분석력 있으신 분",• 의욕적이고 자기주도적으로 업무를 하시는 분
336,B마트 Business Analyst,우아한형제들(배달의민족),https://www.wanted.co.kr/wd/61182,"- B마트 서비스 데이터 분석을 통한 실적 개선 및 서비스 고도화 인사이트 도출
- 비즈니스 의사결정을 위한 정량적 수치와 데이터 분석 결과 제공
- 주요 지표 정의 및 관리, 전사공유를 위한 리포팅과 시각화 업무","- 데이터 분석 관련 실무 경력 5년 이상
- SQL을 활용한 데이터 추출 및 R, Excel을 활용한 데이터 분석이 능숙하신 분
- 모바일 서비스 데이터 분석 방법(LTV, AARRR, Cohort, Funnel 등)에 대한 높은 이해도","- IT, e-commerce, 유통 업계에 대한 높은 이해도와 데이터 분석 실무경력을 보유한 분
- Python, Tableau, Amplitude/Mixpanel 등 다양한 데이터 분석, BI, 프로덕트 분석 툴 사용 경험이 있는 분
- 고객구매 행동 데이터 분석(ex : 장바구니 분석, 구매빈도/잔존율 향상, segementation 등) 경험이 있는 분
- 우아한형제들의 기업문화에 깊은 관심과 이해를 가진 분"
337,Business Development Manager(Azar/Hakuna),하이퍼커넥트,https://www.wanted.co.kr/wd/60949,"• Plan, execute, and analyze marketing campaigns (both user acquisition and retargeting) across marketing channels (performance, influencer, brand)
• Optimize campaigns to meet objectives (i.e. ROAS, feature adoption, etc.)
• Manage marketing mix across performance (Adwords, Facebook, etc.) and non-performance (Influencer, Offline, etc.) channels
• Develop a growth strategy based on thorough analysis of market and trends
• Drive engagement with creative push messaging and promotions
• Proactively communicate early and often to discuss plans, status, and challenges (both within and across teams) to drive progress
• Utilize internal and external analytics tools to measure impact and find opportunities","• BA/BS degree
• Fluent English1+ years of managing app marketing campaigns
• Excellent verbal, written, and interpersonal skills
• Strong experience with at least one major digital marketing platform (i.e. Adwords, Facebook, etc.)
• Data analysis experience using SQL and Excel","• Additional language skills: Arabic, Turkish, German, French, Dutch, Spanish, Japanese, Mandarin
• Tech startup experience
• Strong understanding of mobile attribution services (i.e. Appsflyer, Adjust)
• Comfort with push/in-app messaging services (i.e. Braze)
• Familiarity with Apple Search Ads, ASO, Firebase, and/or Google Analytics



Position Type/ Expected Hours of Work
• Probation Period for 3 months
• Monday – Friday (10:00 – 19:00) in Seoul time



Others
• 하이퍼커넥트는 증명사진, 주민등록번호, 가족관계, 혼인여부 등 채용과 관계없는 개인정보를 요구하지 않습니다.
• 수습기간 중 급여 등 처우에 차등이 없습니다.
• 제출해 주신 내용 중 허위 사실이 있을 경우 채용이 취소될 수 있습니다.
• 필요 시 지원자의 동의 하에 평판조회 절차가 진행될 수 있으며, 평판조회 결과에 따라 채용이 취소될 수 있습니다."
338,CRM,제이에스티나,https://www.wanted.co.kr/wd/60810,"- 온/오프 통합 회원정보 관리 및 멤버십/포인트 운영
- 고객 행동 데이터 Data 분석을 통한 고객 지표 설계 및 관리
- 프로모션 기획, 분석 및 전략 수립 
- 웹 로그 데이터 분석, 인사이트 발굴","- 대졸 이상
- 5년 이상의 데이터 분석 및 통계업무 경험
- 분석툴(GA, SQL등) 사용 가능자","- 통계,경영 관련 전공자
- 패션/유통 CRM 경력자"
